,id,text,timestamp,user,location
29,1027396714259513344,"At 8:05 PM MST, 1 E Arizona State Unive [Maricopa Co, AZ] AMATEUR RADIO reports TSTM WND DMG. POWER OUTAGE MCCLINTOCK DR. AND APACHE BLVD. https://mesonet.agron.iastate.edu/lsr/#PSR/201808090305/201808090305 …",2018-08-09 03:30:39,iembot_psr,Phoenix
30,1027385949280456705,"Power out at the autozone... this sucks I can’t buy anything while the power is out @ Mesa, Arizona https://www.instagram.com/p/BmPe43OhU-K/?utm_source=ig_twitter_share&igshid=h5uzk8jcxy06 …",2018-08-09 02:47:52,lll523,Phoenix
31,1025215550912454656,"Power is out at home so this is where we live now. (@ Barro's Pizza in Phoenix, AZ) https://www.swarmapp.com/c/5X5Yg09zWEz ",2018-08-03 03:03:29,schlizzag,Phoenix
32,1024295458234093570,"Last night's little BIG storm that came through #phoenix ! I know rain in the desert!? Lost power for a couple hours, yard looked like a river for a bit, thunder was house vibrating good,… https://www.instagram.com/p/Bl5g5FID2OT/?utm_source=ig_twitter_share&igshid=j0fpdc02bc7p …",2018-07-31 14:07:22,JasonReyes517,Phoenix
33,1024150523430293504,"At 7:40 PM MST, 1 ENE Luke AFB [Maricopa Co, AZ] TRAINED SPOTTER reports TSTM WND DMG. GLENDALE AND LITCHFIELD NEAR LUKE AFB POWER OUT. https://mesonet.agron.iastate.edu/lsr/#PSR/201807310240/201807310240 …",2018-07-31 04:31:27,iembot_psr,Phoenix
34,1024150278646448128,"At 7:33 PM MST, 2 SW Peoria [Maricopa Co, AZ] TRAINED SPOTTER reports TSTM WND GST of E35 MPH. TRAINED SPOTTER REPORTS WINDS >35 MPH AND POWER OUT AT OLIVE & LOOPP 101 IN THE WEST VALLEY. https://mesonet.agron.iastate.edu/lsr/#PSR/201807310233/201807310233 …",2018-07-31 04:30:28,iembot_psr,Phoenix
35,1024131529604296704,"At 7:38 PM MST, 6 W North Scottsdale [Maricopa Co, AZ] TRAINED SPOTTER reports TSTM WND DMG. LOCAL SMALL STREAM FLOW, LOW VOLUME AT THIS TIME. SCOTTSDALE RD ALSO PINNACLE PT RD. POWER OUT AT 36TH AND GREENWAY. 4"" TREES DOWN. STREET SIGNS TOPPLED. https://mesonet.agron.iastate.edu/lsr/#PSR/201807310238/201807310238 …",2018-07-31 03:15:58,iembot_psr,Phoenix
36,1016459199679729666,"It’s  like crazy and now we lost power. @ Mesa, Arizona https://www.instagram.com/p/BlB1l7qjhQh/?utm_source=ig_twitter_share&igshid=1h9nqtwh0w8m9 …",2018-07-09 23:08:52,JoshDavis1986,Phoenix
37,763353751792955392,"Power outage in the area of Ray and Price, affecting the traffic signals. Avoid if possible. Expect delays. SRP… http://toplocalnow.com/us/phoenix ",2016-08-10 12:38:11,PhoenixCP,Phoenix
38,763088891716902912,"Natural light (because the dust storm knocked my power out...again)
#vinyl #vintage #antique… https://www.instagram.com/p/BI5ig5yhWy_/ ",2016-08-09 19:05:43,docredfield,Phoenix
