,index,station,date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT05,WT11,elevation,mindate,maxdate,latitude,name,datacoverage,elevationUnit,longitude
579,579,GHCND:USC00412114,2015-10-11T00:00:00,0.0,0.0,,,300.0,139.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
580,580,GHCND:USC00412114,2015-10-12T00:00:00,18.0,0.0,,,333.0,139.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
581,581,GHCND:USC00412114,2015-10-13T00:00:00,0.0,0.0,,,350.0,194.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
582,582,GHCND:USC00412114,2015-10-14T00:00:00,0.0,0.0,,,333.0,128.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
583,583,GHCND:USC00412114,2015-10-15T00:00:00,0.0,0.0,,,383.0,111.0,117.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
584,584,GHCND:USC00412114,2015-10-18T00:00:00,18.0,0.0,,,339.0,117.0,117.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
585,585,GHCND:USC00412114,2015-10-19T00:00:00,0.0,0.0,,,289.0,111.0,111.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
586,586,GHCND:USC00412114,2015-10-20T00:00:00,0.0,0.0,,,283.0,111.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
587,587,GHCND:USC00412114,2015-10-21T00:00:00,0.0,0.0,,,294.0,122.0,217.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
588,588,GHCND:USC00412114,2015-10-23T00:00:00,31.0,58.0,,,311.0,200.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
589,589,GHCND:USC00412114,2015-10-24T00:00:00,13.0,137.0,,,278.0,211.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
590,590,GHCND:USC00412114,2015-10-25T00:00:00,,414.0,,,239.0,183.0,183.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
591,591,GHCND:USC00412114,2015-10-26T00:00:00,49.0,351.0,,,183.0,144.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
592,592,GHCND:USC00412114,2015-10-27T00:00:00,0.0,0.0,,,217.0,144.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
593,593,GHCND:USC00412114,2015-10-28T00:00:00,0.0,0.0,,,256.0,128.0,133.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
594,594,GHCND:USC00412114,2015-10-29T00:00:00,0.0,0.0,,,250.0,117.0,117.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
595,595,GHCND:USC00412114,2015-10-30T00:00:00,0.0,0.0,,,278.0,111.0,178.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
596,596,GHCND:USC00412114,2015-10-31T00:00:00,27.0,282.0,,,228.0,172.0,200.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
597,597,GHCND:USC00412114,2015-11-01T00:00:00,0.0,84.0,,,228.0,178.0,178.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
598,598,GHCND:USC00412114,2015-11-02T00:00:00,22.0,185.0,,,194.0,167.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
599,599,GHCND:USC00412114,2015-11-03T00:00:00,18.0,0.0,,,244.0,133.0,156.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
600,600,GHCND:USC00412114,2015-11-04T00:00:00,18.0,0.0,,,250.0,156.0,178.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
601,601,GHCND:USC00412114,2015-11-05T00:00:00,31.0,0.0,,,250.0,178.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
602,602,GHCND:USC00412114,2015-11-06T00:00:00,0.0,343.0,,,283.0,178.0,183.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
603,603,GHCND:USC00412114,2015-11-07T00:00:00,40.0,249.0,,,233.0,144.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
604,604,GHCND:USC00412114,2015-11-09T00:00:00,0.0,0.0,,,206.0,89.0,100.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
605,605,GHCND:USC00412114,2015-11-10T00:00:00,0.0,0.0,,,222.0,100.0,111.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
606,606,GHCND:USC00412114,2015-11-17T00:00:00,63.0,175.0,,,244.0,144.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
607,607,GHCND:USC00412114,2015-11-18T00:00:00,0.0,340.0,,,222.0,78.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
608,608,GHCND:USC00412114,2015-11-19T00:00:00,0.0,0.0,,,211.0,72.0,72.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
609,609,GHCND:USC00412114,2015-11-20T00:00:00,0.0,0.0,,,261.0,67.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
610,610,GHCND:USC00412114,2015-11-21T00:00:00,0.0,13.0,,,228.0,78.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
611,611,GHCND:USC00412114,2015-11-22T00:00:00,18.0,0.0,,,172.0,11.0,39.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
612,612,GHCND:USC00412114,2015-11-23T00:00:00,0.0,0.0,,,150.0,-6.0,-6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
613,613,GHCND:USC00412114,2015-11-24T00:00:00,27.0,0.0,,,172.0,-6.0,50.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
614,614,GHCND:USC00412114,2015-11-25T00:00:00,0.0,0.0,,,206.0,50.0,150.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
615,615,GHCND:USC00412114,2015-11-26T00:00:00,,0.0,,,239.0,144.0,189.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
616,616,GHCND:USC00412114,2015-11-27T00:00:00,,0.0,,,239.0,183.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
617,617,GHCND:USC00412114,2015-11-28T00:00:00,,142.0,,,239.0,78.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
618,618,GHCND:USC00412114,2015-11-29T00:00:00,,198.0,,,83.0,67.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
619,619,GHCND:USC00412114,2015-11-30T00:00:00,,104.0,,,106.0,78.0,94.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
620,620,GHCND:USC00412114,2015-12-02T00:00:00,,0.0,,,128.0,44.0,50.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
621,621,GHCND:USC00412114,2015-12-03T00:00:00,,0.0,,,167.0,11.0,17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
622,622,GHCND:USC00412114,2015-12-04T00:00:00,,0.0,,,161.0,11.0,17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
623,623,GHCND:USC00412114,2015-12-06T00:00:00,,0.0,,,178.0,6.0,28.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
624,624,GHCND:USC00412114,2015-12-07T00:00:00,,0.0,,,206.0,28.0,44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
625,625,GHCND:USC00412114,2015-12-08T00:00:00,,0.0,,,206.0,39.0,44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
626,626,GHCND:USC00412114,2015-12-09T00:00:00,,0.0,,,222.0,44.0,72.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
627,627,GHCND:USC00412114,2015-12-10T00:00:00,,0.0,,,244.0,61.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
628,628,GHCND:USC00412114,2015-12-11T00:00:00,,0.0,,,250.0,144.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
629,629,GHCND:USC00412114,2015-12-12T00:00:00,,0.0,,,272.0,194.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
630,630,GHCND:USC00412114,2015-12-13T00:00:00,,902.0,,,239.0,133.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
631,631,GHCND:USC00412114,2015-12-14T00:00:00,,183.0,,,139.0,78.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
632,632,GHCND:USC00412114,2015-12-15T00:00:00,,0.0,,,217.0,67.0,83.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
633,633,GHCND:USC00412114,2015-12-16T00:00:00,,23.0,,,228.0,83.0,139.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
634,634,GHCND:USC00412114,2015-12-17T00:00:00,,0.0,,,167.0,17.0,22.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
635,635,GHCND:USC00412114,2015-12-18T00:00:00,,0.0,,,167.0,17.0,17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
636,636,GHCND:USC00412114,2015-12-19T00:00:00,,0.0,,,128.0,0.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
637,637,GHCND:USC00412114,2015-12-20T00:00:00,,0.0,,,178.0,6.0,83.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
638,638,GHCND:USC00412114,2015-12-21T00:00:00,,10.0,,,178.0,83.0,178.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
639,639,GHCND:USC00412114,2015-12-22T00:00:00,,0.0,,,233.0,89.0,94.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
640,640,GHCND:USC00412114,2015-12-23T00:00:00,,0.0,,,233.0,89.0,211.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
641,641,GHCND:USC00412114,2015-12-24T00:00:00,,0.0,,,261.0,89.0,106.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
642,642,GHCND:USC00412114,2015-12-25T00:00:00,,0.0,,,233.0,106.0,161.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
643,643,GHCND:USC00412114,2015-12-26T00:00:00,,69.0,,,261.0,161.0,244.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
644,644,GHCND:USC00412114,2015-12-27T00:00:00,130.0,69.0,,,261.0,222.0,228.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
645,645,GHCND:USC00412114,2015-12-28T00:00:00,31.0,630.0,,,239.0,33.0,39.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
646,646,GHCND:USC00412114,2015-12-29T00:00:00,,0.0,,,72.0,33.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
647,647,GHCND:USC00412114,2015-12-30T00:00:00,,18.0,,,72.0,33.0,72.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
648,648,GHCND:USC00412114,2015-12-31T00:00:00,,0.0,,,111.0,39.0,39.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
649,649,GHCND:USC00412114,2016-01-01T00:00:00,,0.0,,,122.0,33.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
650,650,GHCND:USC00412114,2016-01-02T00:00:00,,0.0,,,83.0,50.0,56.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
651,651,GHCND:USC00412114,2016-01-03T00:00:00,,0.0,,,89.0,56.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
652,652,GHCND:USC00412114,2016-01-04T00:00:00,,0.0,,,150.0,0.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
653,653,GHCND:USC00412114,2016-01-05T00:00:00,,0.0,,,150.0,-11.0,-11.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
654,654,GHCND:USC00412114,2016-01-06T00:00:00,,0.0,,,111.0,-11.0,56.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
655,655,GHCND:USC00412114,2016-01-07T00:00:00,,211.0,,,133.0,50.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
656,656,GHCND:USC00412114,2016-01-08T00:00:00,,8.0,,,189.0,78.0,94.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
657,657,GHCND:USC00412114,2016-01-10T00:00:00,,0.0,,,94.0,0.0,0.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
658,658,GHCND:USC00412114,2016-01-11T00:00:00,,0.0,,,83.0,-17.0,-11.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
659,659,GHCND:USC00412114,2016-01-12T00:00:00,,0.0,,,128.0,-17.0,-17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
660,660,GHCND:USC00412114,2016-01-13T00:00:00,,0.0,,,172.0,-17.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
661,661,GHCND:USC00412114,2016-01-14T00:00:00,,0.0,,,183.0,0.0,44.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
662,662,GHCND:USC00412114,2016-01-15T00:00:00,,0.0,,,183.0,44.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
663,663,GHCND:USC00412114,2016-01-16T00:00:00,,0.0,,,189.0,56.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
664,664,GHCND:USC00412114,2016-01-17T00:00:00,,5.0,,,139.0,-17.0,-17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
665,665,GHCND:USC00412114,2016-01-19T00:00:00,,0.0,,,150.0,-11.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
666,666,GHCND:USC00412114,2016-01-20T00:00:00,,0.0,,,200.0,33.0,61.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
667,667,GHCND:USC00412114,2016-01-21T00:00:00,,36.0,,,161.0,44.0,156.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
668,668,GHCND:USC00412114,2016-01-23T00:00:00,,0.0,,,178.0,-17.0,-17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
669,669,GHCND:USC00412114,2016-01-24T00:00:00,,0.0,,,128.0,-17.0,-6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
670,670,GHCND:USC00412114,2016-01-25T00:00:00,,0.0,,,183.0,-6.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
671,671,GHCND:USC00412114,2016-01-26T00:00:00,,0.0,,,239.0,78.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
672,672,GHCND:USC00412114,2016-01-27T00:00:00,,0.0,,,139.0,33.0,33.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
673,673,GHCND:USC00412114,2016-01-28T00:00:00,,0.0,,,139.0,-28.0,-22.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
674,674,GHCND:USC00412114,2016-01-29T00:00:00,,0.0,,,189.0,-28.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
675,675,GHCND:USC00412114,2016-01-30T00:00:00,,0.0,,,250.0,6.0,117.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
676,676,GHCND:USC00412114,2016-01-31T00:00:00,,0.0,,,244.0,117.0,183.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
677,677,GHCND:USC00412114,2016-02-01T00:00:00,,0.0,,,256.0,106.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
678,678,GHCND:USC00412114,2016-02-02T00:00:00,,0.0,,,244.0,150.0,156.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
679,679,GHCND:USC00412114,2016-02-04T00:00:00,,0.0,,,133.0,-6.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
680,680,GHCND:USC00412114,2016-02-05T00:00:00,,0.0,,,133.0,-17.0,-17.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
681,681,GHCND:USC00412114,2016-02-06T00:00:00,,20.0,,,150.0,-22.0,28.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
682,682,GHCND:USC00412114,2016-02-07T00:00:00,,0.0,,,122.0,-17.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
683,683,GHCND:USC00412114,2016-02-08T00:00:00,,0.0,,,183.0,6.0,56.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
684,684,GHCND:USC00412114,2016-02-09T00:00:00,,0.0,,,144.0,11.0,11.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
685,685,GHCND:USC00412114,2016-02-10T00:00:00,,0.0,,,172.0,6.0,6.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
686,686,GHCND:USC00412114,2016-02-12T00:00:00,,0.0,,,267.0,67.0,72.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
687,687,GHCND:USC00412114,2016-02-13T00:00:00,,0.0,,,244.0,67.0,89.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
688,688,GHCND:USC00412114,2016-02-14T00:00:00,,0.0,,,206.0,89.0,144.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
689,689,GHCND:USC00412114,2016-02-15T00:00:00,,0.0,,,244.0,139.0,172.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
690,690,GHCND:USC00412114,2016-02-16T00:00:00,,0.0,,,217.0,33.0,78.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
691,691,GHCND:USC00412114,2016-02-17T00:00:00,,0.0,,,256.0,56.0,56.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
692,692,GHCND:USC00412114,2016-02-18T00:00:00,,0.0,,,217.0,39.0,39.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
693,693,GHCND:USC00412114,2016-02-19T00:00:00,,0.0,,,256.0,39.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
694,694,GHCND:USC00412114,2016-04-14T00:00:00,22.0,28.0,,,200.0,150.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
695,695,GHCND:USC00412114,2016-04-15T00:00:00,13.0,0.0,,,228.0,139.0,156.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
696,696,GHCND:USC00412114,2016-04-18T00:00:00,31.0,759.0,,,222.0,156.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
697,697,GHCND:USC00412114,2016-04-19T00:00:00,0.0,51.0,,,233.0,189.0,194.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
698,698,GHCND:USC00412114,2016-04-20T00:00:00,36.0,38.0,,,289.0,189.0,194.0,,1.0,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
699,699,GHCND:USC00412114,2016-04-21T00:00:00,18.0,226.0,,,250.0,150.0,161.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
700,700,GHCND:USC00412114,2016-04-22T00:00:00,9.0,84.0,,,267.0,139.0,156.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
701,701,GHCND:USC00412114,2016-04-23T00:00:00,22.0,0.0,,,272.0,122.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
702,702,GHCND:USC00412114,2016-04-24T00:00:00,13.0,0.0,,,261.0,117.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
703,703,GHCND:USC00412114,2016-04-25T00:00:00,36.0,0.0,,,256.0,117.0,206.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
704,704,GHCND:USC00412114,2016-04-26T00:00:00,18.0,0.0,,,311.0,206.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
705,705,GHCND:USC00412114,2016-04-27T00:00:00,22.0,340.0,,,306.0,172.0,172.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
706,706,GHCND:USC00412114,2016-04-28T00:00:00,0.0,0.0,,,300.0,150.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
707,707,GHCND:USC00412114,2016-04-29T00:00:00,58.0,0.0,,,317.0,167.0,239.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
708,708,GHCND:USC00412114,2016-04-30T00:00:00,22.0,335.0,,,317.0,167.0,233.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
709,709,GHCND:USC00412114,2016-05-01T00:00:00,36.0,0.0,,,283.0,161.0,189.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
710,710,GHCND:USC00412114,2016-05-02T00:00:00,67.0,5.0,,,300.0,150.0,167.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
711,711,GHCND:USC00412114,2016-05-03T00:00:00,31.0,97.0,,,211.0,106.0,122.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
712,712,GHCND:USC00412114,2016-05-04T00:00:00,0.0,0.0,,,233.0,106.0,111.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
713,713,GHCND:USC00412114,2016-05-05T00:00:00,0.0,0.0,,,278.0,111.0,133.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
714,714,GHCND:USC00412114,2016-05-06T00:00:00,0.0,0.0,,,278.0,117.0,128.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
715,715,GHCND:USC00412114,2016-05-07T00:00:00,31.0,0.0,,,244.0,117.0,222.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
716,716,GHCND:USC00412114,2016-05-08T00:00:00,27.0,0.0,,,256.0,167.0,172.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
717,717,GHCND:USC00412114,2016-05-09T00:00:00,9.0,0.0,,,294.0,122.0,189.0,,,,,105.8,1904-08-01,2019-04-19,31.3072,"CROCKETT, TX US",1,METERS,-95.4509
